trade_id,side,entry_id,level_snapshot,trend_mode_at_entry,exit_reason,entry_time,exit_time,entry_price,exit_price,bars_held,hold_minutes,pnl_abs,pnl_pct,ended_profit,ended_loss,mfe_abs_trade,mae_abs_trade,mfe_pct_trade,mae_pct_trade,max_favorable_pct_path,max_adverse_pct_path,bar_of_max_favorable,bar_of_max_adverse,minutes_to_max_favorable,minutes_to_max_adverse,first_move,first_adverse_bar,first_favorable_bar,first_material_adverse_bar,first_material_favorable_bar,first_adverse_minutes,first_favorable_minutes,first_material_adverse_minutes,first_material_favorable_minutes,underwater_bars,underwater_minutes,underwater_ratio,max_consecutive_underwater_bars,max_consecutive_underwater_minutes,avg_underwater_close_pct
68,short,Short1,1,0,NoProgress S1,2024-03-13 02:00:00,2024-03-14 02:00:00,71967.99,72888.04,96,1440,-23.64334342077356,-1.2622784204376902,False,True,333.4700000000012,-1682.2599999999948,0.4633587793684403,-2.337511440850293,0.4633587793684403,2.337511440850293,46,24,705,375,same_bar,0,0.0,16.0,,15,15.0,255.0,,94,1410,0.9791666666666666,94,1410,-1.2095226626951303
69,short,Short1,1,0,TP S1,2024-03-14 06:30:00,2024-03-14 16:00:00,73512.57,70500.02,38,570,36.4348973523635,4.273119355143451,True,False,3221.060000000012,-264.429999999993,4.381645207071406,-0.3597071902124942,4.381645207071406,0.35970719021249425,37,1,570,30,same_bar,0,0.0,,4.0,15,15.0,,75.0,2,30,0.05263157894736842,1,15,-0.04797138775042287
70,long,Long1,1,0,MFEProtect L1,2024-03-14 19:45:00,2024-03-15 02:45:00,69415.12,69035.35,28,420,-5.24760788242819,-0.5470998249372583,False,True,3004.590000000011,-1415.1199999999951,4.32843737790846,-2.038633657911987,4.32843737790846,2.038633657911987,18,27,285,420,same_bar,0,0.0,27.0,0.0,15,15.0,420.0,15.0,1,15,0.03571428571428571,1,15,-0.5470566066874016
71,long,Long1,1,0,MFEProtect L1,2024-03-15 05:45:00,2024-03-15 08:30:00,67441.13,67541.04000000001,11,165,1.0084766518789805,0.1481440183460858,True,False,1419.9700000000012,-14.84000000001106,2.105495563315741,-0.0220043762612089,2.105495563315741,0.022004376261208936,7,0,120,15,same_bar,0,0.0,,0.0,15,15.0,,15.0,0,0,0.0,0,0,0.0
72,long,Long1,1,0,OutsideStop Long1,2024-03-16 11:30:00,2024-03-16 23:30:00,68310.39,65591.97,48,720,-36.11730116937733,-3.979511755093179,False,True,188.7100000000064,-3530.3899999999994,0.2762537294839136,-5.168159631353297,0.27625372948391363,5.168159631353297,16,46,255,705,same_bar,0,0.0,3.0,,15,15.0,60.0,,47,705,0.9791666666666666,31,465,-1.3751482738367762
73,long,Long2,2,0,OutsideStop Long2,2024-03-16 19:00:00,2024-03-16 23:30:00,67512.78,65591.97,18,270,-103.53115872777954,-2.84510577108511,False,True,148.32000000000698,-2732.779999999999,0.2196917383642133,-4.047796580143787,0.21969173836421338,4.047796580143787,1,16,30,255,same_bar,0,0.0,2.0,,15,15.0,45.0,,17,255,0.9444444444444444,17,255,-1.474688112645441
74,long,Long3,3,0,OutsideStop Long3,2024-03-16 22:15:00,2024-03-16 23:30:00,66504.19,65591.97,5,75,-50.19994747468282,-1.3716729727856314,False,True,282.25,-1724.1900000000023,0.4244093492455136,-2.5926035637754588,0.42440934924551366,2.5926035637754588,0,3,15,60,same_bar,0,0.0,2.0,,15,15.0,45.0,,4,60,0.8,4,60,-1.2682095669460853
75,long,Long1,1,0,Exit L1,2024-03-17 07:00:00,2024-03-19 03:30:00,65168.0,65363.44391,178,2670,2.3227323765240606,0.2999077921679305,True,False,3788.0,-635.0,5.812668794500368,-0.9744046157623374,5.812668794500368,0.9744046157623374,89,0,1350,15,same_bar,0,0.0,0.0,1.0,15,15.0,15.0,30.0,0,0,0.0,0,0,0.0
76,long,Long1,1,0,OutsideStop Long1,2024-03-19 03:45:00,2024-03-19 10:45:00,65876.04,63255.98,28,420,-35.331793700678126,-3.977257892247299,False,True,100.06000000001222,-3144.0399999999936,0.151891340159506,-4.772660894613571,0.151891340159506,4.772660894613571,0,27,15,420,same_bar,0,0.0,0.0,,15,15.0,15.0,,28,420,1.0,28,420,-2.2756084219478097
77,long,Long2,2,0,OutsideStop Long2,2024-03-19 06:45:00,2024-03-19 10:45:00,64928.02,63255.98,16,240,-91.81885523538396,-2.5752209908757373,False,True,0.0,-2196.019999999997,0.0,-3.382237745737505,0.0,3.3822377457375055,0,15,15,240,adverse,0,,0.0,,15,,15.0,,16,240,1.0,16,240,-1.7503845027154614
78,long,Long1,1,0,OutsideStop Long1,2024-03-19 23:30:00,2024-03-20 00:15:00,62054.22,62773.19,3,45,9.738638723371473,1.1586158040500782,True,False,981.7799999999988,-238.2200000000012,1.5821325286177137,-0.383890088377553,1.5821325286177135,0.383890088377553,2,0,45,15,same_bar,0,0.0,,2.0,15,15.0,,45.0,1,15,0.3333333333333333,1,15,-0.18825472304704327
79,short,TrendShort,0,-1,Breakout Stop,2024-03-20 05:15:00,2024-03-20 11:15:00,60983.92,63831.69,24,360,-408.9587366218661,-4.461373339794084,False,True,208.91999999999825,-2973.82,0.3425821101693664,-4.876400205168838,0.3425821101693664,4.876400205168838,0,23,15,360,same_bar,0,0.0,0.0,,15,15.0,15.0,,24,360,1.0,24,360,-2.7599734487386187
80,short,Short1,1,0,MFEProtect S1,2024-03-20 20:45:00,2024-03-21 05:45:00,67057.53,67009.54,36,540,0.5890702343194661,0.0716166683132124,True,False,985.3300000000016,-1182.9400000000023,1.4693800979546991,-1.764067361264279,1.4693800979546991,1.764067361264279,33,14,510,225,same_bar,0,0.0,1.0,27.0,15,15.0,30.0,420.0,26,390,0.7222222222222222,26,390,-0.971469515114054
81,short,Short1,1,0,TP S1,2024-03-22 06:15:00,2024-03-22 13:30:00,66412.94,63630.03,29,435,68.78301731567055,4.373579581842102,True,False,2870.090000000004,-97.05999999999769,4.321582510878157,-0.1461462178906666,4.321582510878157,0.1461462178906666,28,0,435,15,same_bar,0,0.0,,8.0,15,15.0,,135.0,2,30,0.06896551724137931,2,30,-0.029715594581414262
82,long,Long1,1,0,MFEProtect L1,2024-03-22 16:45:00,2024-03-22 17:00:00,63270.65,63411.85,1,15,1.561004780771421,0.2231682462563666,True,False,500.2600000000021,-10.639999999999418,0.7906667625510437,-0.016816644052178,0.7906667625510437,0.016816644052178094,0,0,15,15,same_bar,0,0.0,,0.0,15,15.0,,15.0,0,0,0.0,0,0,0.0
83,long,Long1,1,0,TP L1,2024-03-22 21:45:00,2024-03-24 20:00:00,62974.03,66215.85,185,2775,42.64285718803978,5.147868097372843,True,False,3322.970000000001,-420.0699999999997,5.276730741227775,-0.6670527517454412,5.276730741227775,0.6670527517454412,184,1,2775,30,same_bar,0,0.0,1.0,4.0,15,15.0,30.0,75.0,2,30,0.010810810810810811,2,30,-0.04127098106949112
84,short,Short1,1,0,MFEProtect S1,2024-03-24 23:15:00,2024-03-25 03:45:00,67347.9,67350.03,18,270,-0.3284784113540304,-0.0031625821102165,False,True,962.8399999999964,-42.10000000000582,1.42965111013112,-0.0625112290064067,1.42965111013112,0.06251122900640677,11,1,180,30,same_bar,0,0.0,,2.0,15,15.0,,45.0,1,15,0.05555555555555555,1,15,-0.003118137313862235
85,short,Short1,1,0,OutsideStop Short1,2024-03-25 14:30:00,2024-03-25 15:15:00,69102.77,69482.37,3,45,-4.910596109439383,-0.5463256362729041,False,True,161.5500000000029,-673.179999999993,0.2337822347787258,-0.974172236510914,0.2337822347787258,0.974172236510914,0,1,15,30,same_bar,0,0.0,1.0,,15,15.0,30.0,,3,45,1.0,3,45,-0.3957535517992457
86,long,TrendLong,0,1,Reverse to RevShort,2024-03-25 16:45:00,2024-03-25 17:00:00,70154.45,70532.12,1,15,42.08722974364587,0.5383407609923507,True,False,533.5500000000029,-21.270000000004075,0.760536216875769,-0.0303188179794782,0.760536216875769,0.030318817979478243,0,0,15,15,same_bar,0,0.0,,0.0,15,15.0,,15.0,0,0,0.0,0,0,0.0
87,short,RevShort,0,-2,Reverse Stop,2024-03-25 17:00:00,2024-03-27 03:00:00,70532.12,70575.97,136,2040,-8.271312394687115,-0.0621316292216844,False,True,1252.1199999999951,-1028.9800000000105,1.775247929595758,-1.4588814287731753,1.775247929595758,1.4588814287731753,85,56,1290,855,same_bar,0,0.0,6.0,16.0,15,15.0,105.0,255.0,50,750,0.36764705882352944,23,345,-0.34206854976144685
88,short,Short1,1,0,MFEProtect S1,2024-03-28 08:45:00,2024-03-29 06:30:00,70578.07,70478.03,87,1305,1.7793021227191608,0.1419449436938169,True,False,553.070000000007,-973.9899999999908,0.7836286823938469,-1.3800179007445097,0.7836286823938469,1.3800179007445097,84,23,1275,360,same_bar,0,0.0,0.0,81.0,15,15.0,15.0,1230.0,65,975,0.7471264367816092,33,495,-0.34825417714464185
89,long,Long1,1,0,MFEProtect L1,2024-04-01 15:15:00,2024-04-02 02:15:00,68816.03,68447.73,44,660,-9.604713406073698,-0.5351950701021346,False,True,1083.9700000000012,-753.1699999999983,1.5751707850627263,-1.0944688323345566,1.5751707850627263,1.0944688323345566,24,2,375,45,same_bar,0,0.0,1.0,15.0,15,15.0,30.0,240.0,14,210,0.3181818181818182,13,195,-0.3777286442459052
90,long,Long1,1,0,OutsideStop Long1,2024-04-02 05:30:00,2024-04-02 13:15:00,66571.23,64867.96,31,465,-21.787115597834536,-2.5585677176161448,False,True,548.7700000000041,-1789.229999999996,0.8243350768793128,-2.687692566293271,0.8243350768793128,2.687692566293271,3,30,60,465,same_bar,0,0.0,12.0,1.0,15,15.0,195.0,30.0,24,360,0.7741935483870968,24,360,-0.9772007867863183
91,long,Long2,2,0,OutsideStop Long2,2024-04-02 05:30:00,2024-04-02 13:15:00,66571.23,64867.96,31,465,-87.14532111797352,-2.5585677176161448,False,True,548.7700000000041,-1789.229999999996,0.8243350768793128,-2.687692566293271,0.8243350768793128,2.687692566293271,3,30,60,465,same_bar,0,0.0,12.0,1.0,15,15.0,195.0,30.0,24,360,0.7741935483870968,24,360,-0.9772007867863183
92,long,Long3,3,0,OutsideStop Long3,2024-04-02 10:45:00,2024-04-02 13:15:00,65984.03,64867.96,10,150,-57.75594406223324,-1.691424424970711,False,True,53.94000000000233,-1202.0299999999988,0.0817470530369277,-1.8216983715605104,0.08174705303692777,1.8216983715605106,0,9,15,150,same_bar,0,0.0,0.0,,15,15.0,15.0,,10,150,1.0,10,150,-0.801648520104029
93,long,Long1,1,0,Exit L1,2024-04-03 00:30:00,2024-04-04 04:15:00,65179.11,65374.58723999999,111,1665,2.1712790154331314,0.2999078078850692,True,False,1724.520000000004,-114.59000000000378,2.645817041687136,-0.1758078623657239,2.6458170416871356,0.1758078623657239,54,110,825,1665,same_bar,0,0.0,,2.0,15,15.0,,45.0,0,0,0.0,0,0,0.0
94,long,Long1,1,0,TP L1,2024-04-04 04:30:00,2024-04-04 17:45:00,65396.2,68849.15,53,795,43.15679067842368,5.280046852875242,True,False,3499.9000000000087,-12.19999999999709,5.35184001516909,-0.0186555182105337,5.35184001516909,0.018655518210533777,52,3,795,60,same_bar,0,0.0,,7.0,15,15.0,,120.0,0,0,0.0,0,0,0.0
95,short,Short1,1,0,MFEProtect S1,2024-04-05 14:45:00,2024-04-05 15:30:00,68139.36,68029.95,3,45,1.0313420086710638,0.160826224332089,True,False,511.1600000000035,-113.22000000000116,0.7501684782481131,-0.1661594708256742,0.7501684782481131,0.16615947082567428,1,0,30,15,same_bar,0,0.0,,1.0,15,15.0,,30.0,0,0,0.0,0,0,0.0
96,short,Short1,1,0,MFEProtect S1,2024-04-06 05:45:00,2024-04-06 14:30:00,68038.71,68011.87,35,525,0.057310224134772,0.0394636994983432,True,False,510.9300000000076,-150.61999999999534,0.7509401633276226,-0.2213739796066023,0.7509401633276226,0.22137397960660235,30,7,465,120,same_bar,0,0.0,,22.0,15,15.0,,345.0,4,60,0.11428571428571428,3,45,-0.07477728487208513
97,short,Short1,1,0,NoProgress S1,2024-04-06 17:45:00,2024-04-07 17:45:00,68287.27,69798.04,96,1440,-37.22694671157465,-2.1644877134085583,False,True,123.65000000000872,-2039.0199999999893,0.1810732805689973,-2.9859445252387298,0.1810732805689973,2.9859445252387298,2,91,45,1380,same_bar,0,0.0,17.0,,15,15.0,270.0,,91,1365,0.9479166666666666,87,1305,-1.423553502982063
98,short,Short1,1,0,MFEProtect S1,2024-04-08 01:30:00,2024-04-08 05:00:00,69704.94,69626.03,14,210,1.2726952021577604,0.1133340504980706,True,False,578.5800000000017,-11.660000000003492,0.8300416010687359,-0.0167276523012622,0.8300416010687359,0.016727652301262278,4,0,75,15,same_bar,0,0.0,,0.0,15,15.0,,15.0,0,0,0.0,0,0,0.0
99,short,Short1,1,0,TP S1,2024-04-08 08:15:00,2024-04-09 17:00:00,71271.97,68396.02,131,1965,32.959433355337794,4.204849931326415,True,False,3061.970000000001,-1526.020000000004,4.296177024431906,-2.141122239219716,4.296177024431906,2.141122239219716,130,14,1965,225,same_bar,0,0.0,1.0,66.0,15,15.0,30.0,1005.0,76,1140,0.5801526717557252,65,975,-0.7566573580934509
100,short,Short2,2,0,TP S2,2024-04-08 08:15:00,2024-04-09 17:00:00,71271.97,68396.02,131,1965,131.83298171559676,4.204849931326415,True,False,3061.970000000001,-1526.020000000004,4.296177024431906,-2.141122239219716,4.296177024431906,2.141122239219716,130,14,1965,225,same_bar,0,0.0,1.0,66.0,15,15.0,30.0,1005.0,76,1140,0.5801526717557252,65,975,-0.7566573580934509
101,short,Short3,3,0,TP S3,2024-04-08 11:30:00,2024-04-09 17:00:00,72316.8,68396.02,118,1770,176.21176208455296,5.732468058813955,True,False,4106.800000000003,-481.1900000000023,5.678901721315106,-0.6653917208726082,5.678901721315106,0.6653917208726082,117,1,1770,30,same_bar,0,0.0,1.0,7.0,15,15.0,30.0,120.0,3,45,0.025423728813559324,2,30,-0.23950174786494896
102,long,Long1,1,0,TimeStop L1,2024-04-10 12:45:00,2024-04-12 17:15:00,67976.03,67871.97,210,3150,-1.6212789629916486,-0.1530833736539172,False,True,3329.8600000000006,-532.0299999999988,4.898579690517379,-0.7826729510387688,4.898579690517379,0.7826729510387688,73,209,1110,3150,adverse,0,3.0,0.0,4.0,15,60.0,15.0,75.0,4,60,0.01904761904761905,3,45,-0.3056702487626878
103,long,Long2,2,0,MFEProtect L2,2024-04-12 21:15:00,2024-04-13 17:00:00,66895.29,67047.21,79,1185,6.539592515630686,0.2271011905322639,True,False,1033.7100000000064,-1164.0199999999895,1.5452657429245116,-1.7400627159251267,1.5452657429245116,1.7400627159251267,29,17,450,270,adverse,0,1.0,14.0,3.0,15,30.0,225.0,60.0,12,180,0.1518987341772152,10,150,-0.5773637675636942
104,long,Long1,1,0,NoProgress L1,2024-04-12 17:30:00,2024-04-13 17:30:00,68156.58,66971.97,96,1440,-15.207266189149127,-1.7380713644962853,False,True,343.41999999999825,-3069.720000000001,0.5038691788819191,-4.503923172201424,0.5038691788819191,4.503923172201424,0,3,15,60,same_bar,0,0.0,2.0,0.0,15,15.0,45.0,15.0,95,1425,0.9895833333333334,94,1410,-1.3980746902747223
105,short,TrendShort,0,-1,Reverse to RevLong,2024-04-13 20:15:00,2024-04-13 20:30:00,62097.42,62507.5,1,15,-59.66382600819644,-0.6560492740871116,False,True,31.979999999995925,-730.7900000000009,0.051499724143122,-1.1768443841950291,0.051499724143122094,1.1768443841950293,0,0,15,15,same_bar,0,0.0,0.0,,15,15.0,15.0,,1,15,1.0,1,15,-0.6603333922729826
106,long,RevLong,0,2,Reverse TP Channel,2024-04-13 20:30:00,2024-04-15 09:15:00,62507.5,66642.70368026888,147,2205,559.3955257724718,6.615532024587267,True,False,4359.570000000007,-1174.1699999999985,6.974475062992452,-1.878446586409628,6.974475062992452,1.878446586409628,146,0,2205,15,same_bar,0,0.0,0.0,4.0,15,15.0,15.0,75.0,6,90,0.04081632653061224,4,60,-0.6597234998466891
107,long,Long2,2,0,MFEProtect L2,2024-04-15 19:15:00,2024-04-16 00:15:00,63123.74,63267.97,20,300,6.956288742013289,0.2284877290223974,True,False,596.2400000000052,-491.739999999998,0.94455746760253,-0.7790096087462466,0.94455746760253,0.7790096087462466,19,8,300,135,same_bar,0,0.0,7.0,0.0,15,15.0,120.0,15.0,5,75,0.25,2,30,-0.1681490988968637
108,long,Long1,1,0,NoProgress L1,2024-04-15 15:00:00,2024-04-16 15:00:00,64509.23,62004.24,96,1440,-35.48841031697343,-3.883149744617942,False,True,359.0500000000029,-2909.229999999996,0.556587018632842,-4.509788754260431,0.5565870186328308,4.509788754260442,3,77,60,1170,same_bar,0,0.0,4.0,3.0,15,15.0,75.0,60.0,92,1380,0.9583333333333334,88,1320,-2.1464769628618545
109,long,Long1,1,0,MFEProtect L1,2024-04-16 16:00:00,2024-04-17 14:15:00,61922.54,61492.62,89,1335,-6.590919467428993,-0.6942867653684681,False,True,2576.459999999999,-887.9700000000012,4.160778934455853,-1.434001253824538,4.160778934455853,1.4340012538245381,52,88,795,1335,same_bar,0,0.0,88.0,2.0,15,15.0,1335.0,45.0,2,30,0.02247191011235955,1,15,-0.39092388652015586
110,long,Long2,2,0,MFEProtect L2,2024-04-16 16:00:00,2024-04-17 14:15:00,61922.54,61492.62,89,1335,-26.362727499594648,-0.6942867653684681,False,True,2576.459999999999,-887.9700000000012,4.160778934455853,-1.434001253824538,4.160778934455853,1.4340012538245381,52,88,795,1335,same_bar,0,0.0,88.0,2.0,15,15.0,1335.0,45.0,2,30,0.02247191011235955,1,15,-0.39092388652015586
111,long,Long1,1,0,MFEProtect L1,2024-04-17 17:15:00,2024-04-17 20:45:00,60765.33,60846.76,14,210,0.8810071363745899,0.1340073360911464,True,False,1191.0899999999965,-187.2200000000012,1.960147340597009,-0.3081033214170007,1.960147340597009,0.3081033214170007,3,0,60,15,same_bar,0,0.0,,1.0,15,15.0,,30.0,1,15,0.07142857142857142,1,15,-0.02014306513270503
112,long,Long1,1,0,TP L1,2024-04-19 02:30:00,2024-04-19 06:45:00,60272.29,64624.34,17,255,64.59663956365405,7.220648161866761,True,False,4681.559999999998,-252.34000000000376,7.767350469013203,-0.4186666874611928,7.767350469013203,0.41866668746119284,16,0,255,15,same_bar,0,0.0,,0.0,15,15.0,,15.0,0,0,0.0,0,0,0.0
113,long,Long2,2,0,TP L2,2024-04-19 02:30:00,2024-04-19 11:30:00,60272.29,65353.82,36,540,301.9028905206635,8.430955585062394,True,False,5177.709999999999,-252.34000000000376,8.590531403402789,-0.4186666874611928,8.590531403402789,0.41866668746119284,35,0,540,15,same_bar,0,0.0,,0.0,15,15.0,,15.0,0,0,0.0,0,0,0.0
114,short,Short1,1,0,NoProgress S1,2024-04-20 16:00:00,2024-04-21 16:15:00,64608.07,64634.05,97,1455,-0.7134046898617005,-0.0401955316121971,False,True,177.5199999999968,-1087.489999999998,0.2747644373218342,-1.6832107815633526,0.27476443732183425,1.6832107815633526,95,43,1440,660,same_bar,0,0.0,3.0,,15,15.0,60.0,,95,1425,0.979381443298969,71,1065,-0.5790604633038626
115,short,Short1,1,0,NoProgress S1,2024-04-22 04:00:00,2024-04-23 04:00:00,65596.86,66535.56,96,1440,-27.466273441497066,-1.4108245275158082,False,True,87.62000000000262,-1635.4900000000052,0.1335734667787491,-2.493244341268782,0.13357346677874918,2.493244341268782,0,75,15,1140,same_bar,0,0.0,4.0,,15,15.0,75.0,,96,1440,1.0,96,1440,-1.117390248049474
116,short,Short1,1,0,MFEProtect S1,2024-04-23 14:15:00,2024-04-24 00:00:00,66733.43000000001,66602.22,39,585,2.9984100246000387,0.1970054451638558,True,False,753.4300000000076,-396.5699999999924,1.1290143485806252,-0.5942598784447201,1.1290143485806252,0.5942598784447201,23,0,360,15,same_bar,0,0.0,0.0,4.0,15,15.0,15.0,75.0,8,120,0.20512820512820512,4,60,-0.0625511081926905
117,short,Short1,1,0,TP S1,2024-04-24 05:00:00,2024-04-24 15:30:00,66939.98,64570.02,42,630,65.43170278018277,3.670372101479913,True,False,2420.949999999997,-0.0299999999988358,3.616598033043926,-4.4816266749461006e-05,3.616598033043926,4.4816266749461006e-05,41,0,630,15,same_bar,0,0.0,,3.0,15,15.0,,60.0,0,0,0.0,0,0,0.0
118,long,Long1,1,0,MFEProtect L1,2024-04-24 19:00:00,2024-04-25 01:30:00,64246.45,64343.98,26,390,1.087710918229591,0.1518060530971032,True,False,495.0200000000041,-640.3899999999994,0.770501716437257,-0.9967710278155436,0.770501716437257,0.9967710278155437,21,4,330,75,same_bar,0,0.0,3.0,21.0,15,15.0,60.0,330.0,10,150,0.38461538461538464,6,90,-0.24613344394903924
119,long,Long1,1,0,MFEProtect L1,2024-04-25 10:30:00,2024-04-25 12:45:00,63547.7,63429.79,9,135,-2.081393285935161,-0.1855456609759276,False,True,755.2900000000009,-280.66999999999825,1.1885402618820209,-0.4416682271742301,1.1885402618820209,0.44166822717423015,7,8,120,135,same_bar,0,0.0,,2.0,15,15.0,,45.0,2,30,0.2222222222222222,1,15,-0.1601710211384444
120,long,Long1,1,0,MFEProtect L1,2024-04-26 01:15:00,2024-04-26 03:15:00,64152.79,64343.98,8,120,4.921544212919398,0.2980228919116312,True,False,509.739999999998,-52.79000000000087,0.7945718338984133,-0.0822879254355124,0.7945718338984133,0.08228792543551243,3,0,60,15,same_bar,0,0.0,,0.0,15,15.0,,15.0,0,0,0.0,0,0,0.0
121,long,Long1,1,0,MFEProtect L1,2024-04-26 15:30:00,2024-04-26 19:45:00,63568.78,63742.02,17,255,2.2222899267341734,0.2725237136846248,True,False,593.7200000000012,-250.02999999999884,0.9339804853892134,-0.3933220049212819,0.9339804853892134,0.3933220049212819,11,1,180,30,same_bar,0,0.0,,7.0,15,15.0,,120.0,2,30,0.11764705882352941,2,30,-0.134712354083244
122,long,Long1,1,0,Exit L1,2024-04-27 00:45:00,2024-04-28 10:15:00,63182.02,63371.50596999999,134,2010,2.4800645153694343,0.2999048938289617,True,False,1187.9800000000032,-790.7799999999988,1.880250109129153,-1.2515902467189224,1.880250109129153,1.2515902467189224,105,1,1590,30,same_bar,0,0.0,1.0,67.0,15,15.0,30.0,1020.0,66,990,0.4925373134328358,50,750,-0.3107261057861506
123,long,Long1,1,0,MFEProtect L1,2024-04-29 03:15:00,2024-04-29 16:45:00,62655.75,62791.99,54,810,3.41093073435892,0.217442134201562,True,False,503.0500000000029,-890.2200000000012,0.802879224971376,-1.4208113381453435,0.802879224971376,1.4208113381453435,50,41,765,630,same_bar,0,0.0,1.0,44.0,15,15.0,30.0,675.0,42,630,0.7777777777777778,42,630,-0.4527426225275186
124,short,Short1,1,0,TP S1,2024-04-30 01:00:00,2024-04-30 08:45:00,64356.9,61919.35,31,465,70.60193326453467,3.936653081791075,True,False,2540.4400000000023,-33.11000000000058,3.947424440891346,-0.0514474749405278,3.947424440891346,0.05144747494052787,30,0,465,15,same_bar,0,0.0,,1.0,15,15.0,,30.0,0,0,0.0,0,0,0.0
125,long,Long2,2,0,MFEProtect L2,2024-04-30 16:30:00,2024-04-30 23:00:00,60374.23,60455.97,26,390,3.759675714517793,0.1353888902599687,True,False,696.4800000000032,-1182.6299999999974,1.153604774752412,-1.9588324356269184,1.1536047747524,1.95883243562693,23,12,360,195,same_bar,0,0.0,8.0,22.0,15,15.0,135.0,345.0,18,270,0.6923076923076923,12,180,-0.47593337606312136
126,long,Long1,1,0,OutsideStop Long1,2024-04-30 12:15:00,2024-05-01 07:30:00,61296.14,57714.5,77,1155,-55.69238610434029,-5.843173811597269,False,True,263.2200000000012,-4196.139999999999,0.4294234514604038,-6.845683920716704,0.42942345146040384,6.845683920716704,9,76,150,1155,same_bar,0,0.0,5.0,,15,15.0,90.0,,77,1155,1.0,77,1155,-1.695733142476771
127,short,TrendShort,0,-1,Reverse to RevLong,2024-05-01 07:45:00,2024-05-01 08:00:00,57499.96,57347.34,1,15,21.62685442948744,0.2661326575914557,True,False,499.9599999999991,-96.66999999999824,0.869496257040873,-0.1681218560847664,0.869496257040873,0.16812185608476643,0,0,15,15,same_bar,0,0.0,,0.0,15,15.0,,15.0,0,0,0.0,0,0,0.0
